,date,rainfall_mm,sunshine_MJ_daym2,tmax_C,tmed_C,tmin_C,windspeed_m_s
686,2016-02-16,0.06613545816733069,7.770714285714283,10.079199999999995,5.604000000000003,1.1284000000000003,3.8150214592274687
687,2016-02-17,3.2031496062992133,6.943661971830986,10.733333333333347,5.063888888888887,-0.6015873015873014,2.88410041841004
688,2016-02-18,3.1932539682539685,3.2578571428571417,10.492430278884463,6.779681274900401,3.0705179282868524,2.59201680672269
689,2016-02-19,1.0592885375494074,6.754676258992802,12.15298804780876,7.124701195219124,2.092031872509961,2.782987551867222
690,2016-02-20,0.8228346456692912,8.385,15.216929133858272,9.003149606299214,2.786220472440946,2.840336134453781
691,2016-02-21,0.3788235294117648,6.763120567375885,16.48412698412698,10.475793650793655,4.4670634920634935,2.6163865546218483
692,2016-02-22,0.2835294117647059,6.533333333333335,16.5075396825397,11.033333333333331,5.563095238095238,2.349583333333331
693,2016-02-23,0.15511811023622044,7.4492857142857165,16.156799999999997,11.03319999999999,5.912000000000002,2.8600840336134437
694,2016-02-24,2.7696850393700805,5.14785714285714,14.706400000000004,9.907600000000002,5.107199999999999,3.0974895397489544
695,2016-02-25,1.5944223107569722,5.223913043478261,14.06425702811245,10.362248995983931,6.657429718875497,3.5586497890295328
696,2016-02-26,11.686746987951803,2.048201438848921,12.165306122448975,8.39224489795919,4.620816326530611,3.7813559322033905
697,2016-02-27,8.357317073170734,3.278985507246377,9.227983539094646,6.3666666666666645,3.5078189300411515,5.753070175438598
698,2016-02-28,1.9570281124497988,3.4863309352517975,11.368421052631579,7.748178137651816,4.1319838056680185,4.481818181818181
699,2016-02-29,0.10244897959183673,7.013138686131388,12.89390243902439,8.678861788617885,4.461382113821136,4.532608695652173
700,2016-03-01,0.16382113821138217,9.045255474452553,15.964489795918368,9.561632653061228,3.1555102040816307,2.8836206896551735
701,2016-03-02,1.165182186234818,6.97101449275362,17.52622950819674,11.513524590163923,5.496311475409836,3.9030567685589532
702,2016-03-03,0.833064516129032,7.47928571428572,15.179757085020245,10.535627530364373,5.886639676113363,3.5905172413793087
703,2016-03-04,4.093172690763053,6.034782608695648,15.900809716599197,10.13198380566802,4.361538461538464,4.274568965517242
704,2016-03-05,4.010000000000001,6.190579710144931,12.292338709677425,8.436693548387105,4.581854838709677,4.521645021645021
705,2016-03-06,2.8931726907630515,6.025547445255477,11.891566265060243,7.718072289156625,3.5405622489959825,3.713304721030042
706,2016-03-07,3.240562248995985,3.4759124087591227,11.250806451612899,7.683467741935487,4.114919354838711,3.996536796536797
707,2016-03-08,0.9383999999999998,6.668840579710145,12.374999999999993,7.927822580645159,3.4778225806451633,3.454661016949153
708,2016-03-09,4.586746987951809,3.6244604316546747,13.034008097165987,8.254655870445344,3.4809716599190295,4.6175965665236
709,2016-03-10,1.8143999999999998,6.186131386861316,12.569635627530362,8.375708502024288,4.174089068825912,4.544915254237286
710,2016-03-11,0.08919999999999999,8.13134328358209,13.643548387096775,8.69798387096774,3.7528225806451614,3.265400843881855
711,2016-03-12,0.016334661354581673,8.649264705882354,14.380241935483859,8.466129032258062,2.548790322580645,2.51350210970464
712,2016-03-13,0.34166666666666656,9.508823529411766,15.515261044176704,9.055421686746987,2.5903614457831323,2.6382352941176475
713,2016-03-14,2.0412,7.301481481481481,13.694262295081966,8.53319672131147,3.3672131147540982,2.277499999999999
714,2016-03-15,0.8682730923694779,6.364444444444443,14.949797570850198,9.469230769230773,3.996761133603239,2.2655462184873936
715,2016-03-16,1.0729083665338646,7.195620437956206,15.124096385542169,9.786345381526106,4.448192771084335,3.074166666666666
716,2016-03-17,0.12540322580645163,7.205147058823534,14.963114754098363,9.672131147540982,4.376639344262294,2.3555084745762707
717,2016-03-18,3.4742971887550214,4.030656934306568,14.445344129554654,9.801214574898788,5.15668016194332,2.4573221757322163
718,2016-03-19,5.227530364372471,3.285401459854014,13.90887096774193,10.767338709677421,7.6197580645161285,2.7323529411764684
719,2016-03-20,2.9797570850202457,4.340875912408759,14.702439024390241,10.502439024390243,6.303658536585362,2.2465811965811944
720,2016-03-21,3.841463414634147,4.173722627737227,14.593415637860087,10.36584362139918,6.135390946502056,2.832608695652174
721,2016-03-22,0.7167346938775511,4.322794117647059,14.254958677685943,10.202066115702493,6.15495867768595,3.2017167381974225
722,2016-03-23,0.13130081300813007,7.091970802919709,14.635627530364383,10.031578947368418,5.422672064777326,3.9251063829787225
723,2016-03-24,0.07317073170731705,10.232835820895524,17.433603238866393,10.821862348178136,4.207287449392716,2.8358974358974347
724,2016-03-25,0.9418032786885244,5.339999999999998,17.71061224489795,11.818775510204086,5.93265306122449,2.834051724137931
725,2016-03-26,2.7621951219512213,7.365925925925925,19.056910569105682,13.176829268292689,7.29837398373984,3.714102564102561
726,2016-03-27,1.4720647773279356,8.270895522388058,16.845161290322576,12.079435483870956,7.310483870967746,3.94085106382979
727,2016-03-28,2.4971887550200806,4.699999999999998,17.047791164658637,12.546586345381522,8.043775100401607,3.5915254237288132
728,2016-03-29,1.6173387096774199,6.880147058823532,19.081854838709685,13.74475806451614,8.40564516129032,2.820762711864408
729,2016-03-30,4.856800000000001,8.600000000000003,20.617338709677416,13.748790322580644,6.879838709677418,3.343829787234043
730,2016-03-31,2.5514170040485826,6.027407407407405,14.876800000000005,10.490399999999996,6.099599999999999,5.0185344827586205
731,2016-04-01,1.4261044176706827,9.12014925373135,14.74960000000001,9.445199999999993,4.135600000000001,3.3248945147679336
732,2016-04-02,1.0264822134387348,7.9845588235294125,17.14246031746031,10.51666666666666,3.8952380952380934,3.0176470588235285
733,2016-04-03,3.487351778656127,5.238235294117643,16.392913385826766,11.877559055118107,7.368110236220475,3.947280334728031
734,2016-04-04,13.18906882591093,1.7992700729927005,13.872800000000007,10.914399999999997,7.958799999999998,3.557142857142857
735,2016-04-05,2.3209677419354837,5.328467153284673,14.649397590361456,11.044979919678722,7.429718875502009,4.235443037974686
736,2016-04-06,0.4162055335968379,9.194814814814814,18.132400000000004,12.393199999999997,6.662000000000002,3.392946058091284
