,date,toll,pvpc_eur_MWh,prod_cost_eur_MWh
1705,2015-10-21,2.0.DHS,95.01040463708331,59.209576666666685
1706,2015-10-21,2.0A,115.7662437308333,61.908493333333325
1707,2015-10-22,2.0.DHA,97.85244351499999,61.775659999999995
1708,2015-10-22,2.0.DHS,98.28990699416666,61.84374333333332
1709,2015-10-22,2.0A,119.08016039125,64.54266
1710,2015-10-23,2.0.DHA,102.81315096666667,65.94191
1711,2015-10-23,2.0.DHS,103.24701388083334,66.00999333333333
1712,2015-10-23,2.0A,124.37335161791667,68.70890999999999
1713,2015-10-24,2.0.DHA,95.62272764416667,61.32357666666667
1714,2015-10-24,2.0.DHS,96.36837657916668,61.39166
1715,2015-10-24,2.0A,116.51912340208334,64.09057666666666
1716,2015-10-25,2.0.DHA,88.21481385480001,56.295010000000005
1717,2015-10-25,2.0.DHS,85.74586792772728,55.422000909090904
1718,2015-10-25,2.0A,109.61590983399999,59.14620999999999
1719,2015-10-26,2.0.DHA,95.61386589916667,60.19941
1720,2015-10-26,2.0.DHS,95.85904106291666,60.267493333333334
1721,2015-10-26,2.0A,116.68065804291668,62.966409999999996
1722,2015-10-27,2.0.DHA,92.74023289750001,57.38149333333333
1723,2015-10-27,2.0.DHS,93.11284888541665,57.44957666666667
1724,2015-10-27,2.0A,113.81604272041665,60.148493333333334
1725,2015-10-28,2.0.DHA,88.15959414166667,53.43857666666668
1726,2015-10-28,2.0.DHS,88.51620630375,53.506660000000004
1727,2015-10-28,2.0A,109.09368123083334,56.20557666666667
1728,2015-10-29,2.0.DHA,96.08236143041667,60.22649333333333
1729,2015-10-29,2.0.DHS,96.47073741083334,60.29457666666665
1730,2015-10-29,2.0A,117.21244497458333,62.993493333333355
1731,2015-10-30,2.0.DHA,92.543604975,56.95524333333333
1732,2015-10-30,2.0.DHS,92.86465763083334,57.023326666666684
1733,2015-10-30,2.0A,113.85871870124998,59.72224333333333
1734,2015-10-31,2.0.DHA,90.03443662666666,56.15274333333334
1735,2015-10-31,2.0.DHS,90.57119907916668,56.220826666666674
1736,2015-10-31,2.0A,110.65637715208335,58.919743333333315
1737,2015-11-01,2.0.DHA,78.79256256875001,46.82316
1738,2015-11-01,2.0.DHS,79.09038693000001,46.891243333333335
1739,2015-11-01,2.0A,99.27784571291666,49.59015999999999
1740,2015-11-02,2.0.DHA,92.48071019583331,56.750243333333344
1741,2015-11-02,2.0.DHS,92.91749778416668,56.81832666666667
1742,2015-11-02,2.0A,113.74699230499998,59.51724333333333
1743,2015-11-03,2.0.DHA,96.15003478208332,58.93732666666665
1744,2015-11-03,2.0.DHS,96.67039987416668,59.00540999999999
1745,2015-11-03,2.0A,117.73473193125,61.70432666666667
1746,2015-11-04,2.0.DHA,98.13251165375,60.68732666666668
1747,2015-11-04,2.0.DHS,98.69274528208335,60.75541000000001
1748,2015-11-04,2.0A,119.80913935083333,63.45432666666667
1749,2015-11-05,2.0.DHA,97.66876792458334,60.15607666666666
1750,2015-11-05,2.0.DHS,98.24111912125,60.22415999999999
1751,2015-11-05,2.0A,119.41202174333334,62.92307666666667
1752,2015-11-06,2.0.DHA,101.24476454249998,63.12482666666668
1753,2015-11-06,2.0.DHS,101.83073974874999,63.19291000000002
1754,2015-11-06,2.0A,123.17338977125,65.89182666666669
1755,2015-11-07,2.0.DHA,97.73267907166665,60.704409999999996
1756,2015-11-07,2.0.DHS,98.39223981124998,60.77249333333332
1757,2015-11-07,2.0A,119.11091902333334,63.47141
1758,2015-11-08,2.0.DHA,89.37854071708334,54.52107666666666
1759,2015-11-08,2.0.DHS,89.80224903958333,54.58916
1760,2015-11-08,2.0A,110.24176491666667,57.288076666666676
1761,2015-11-09,2.0.DHA,105.79402394583336,68.25065999999998
1762,2015-11-09,2.0.DHS,106.15459611750002,68.31874333333333
1763,2015-11-09,2.0A,127.54345563833333,71.01765999999999
1764,2015-11-10,2.0.DHA,107.50346603208332,68.65982666666667
1765,2015-11-10,2.0.DHS,108.03034404083333,68.72791
1766,2015-11-10,2.0A,129.45478776458333,71.42682666666666
1767,2015-11-11,2.0.DHA,107.57939457041665,68.70357666666668
1768,2015-11-11,2.0.DHS,108.14419278208332,68.77166
1769,2015-11-11,2.0A,129.58088643416667,71.47057666666666
1770,2015-11-12,2.0.DHA,107.97154584125,68.91107666666664
1771,2015-11-12,2.0.DHS,108.49885287125,68.97916000000001
1772,2015-11-12,2.0A,130.03522507666665,71.67807666666666
1773,2015-11-13,2.0.DHA,102.63916287583334,64.20191000000001
1774,2015-11-13,2.0.DHS,103.13265183208334,64.26999333333333
1775,2015-11-13,2.0A,124.7187956045833,66.96891000000001
1776,2015-11-14,2.0.DHA,97.26629407166668,60.236910000000016
1777,2015-11-14,2.0.DHS,97.94574022791666,60.304993333333336
1778,2015-11-14,2.0A,118.62299735666669,63.00391
1779,2015-11-15,2.0.DHA,95.46999780041665,59.85274333333334
1780,2015-11-15,2.0.DHS,95.93506528958333,59.92082666666668
1781,2015-11-15,2.0A,116.48237033333335,62.61974333333333
1782,2015-11-16,2.0.DHA,103.88769019583334,66.61232666666666
1783,2015-11-16,2.0.DHS,104.28605695083333,66.68041000000001
1784,2015-11-16,2.0A,125.57248897166669,69.37932666666667
1785,2015-11-17,2.0.DHA,103.45765686541664,65.21899333333334
1786,2015-11-17,2.0.DHS,103.99743737416664,65.28707666666666
1787,2015-11-17,2.0A,125.31232359791666,67.98599333333334
1788,2015-11-18,2.0.DHA,105.52788748708332,66.97232666666666
1789,2015-11-18,2.0.DHS,106.10310528208332,67.04041000000001
1790,2015-11-18,2.0A,127.47692685083331,69.73932666666667
1791,2015-11-19,2.0.DHA,105.37202167458334,66.72482666666667
1792,2015-11-19,2.0.DHS,105.94749870458332,66.79290999999999
1793,2015-11-19,2.0A,127.36202382666664,69.49182666666665
1794,2015-11-20,2.0.DHA,96.12582370916668,58.560243333333325
1795,2015-11-20,2.0.DHS,96.63546266541668,58.62832666666667
1796,2015-11-20,2.0A,118.11446518791668,61.32724333333332
1797,2015-11-21,2.0.DHA,72.98113573833334,39.39441
1798,2015-11-21,2.0.DHS,73.48866731125001,39.46249333333333
1799,2015-11-21,2.0A,93.82500860666666,42.16141
1800,2015-11-22,2.0.DHA,84.16545946708332,49.77607666666666
1801,2015-11-22,2.0.DHS,84.61437737291668,49.844159999999995
1802,2015-11-22,2.0A,104.94535825000003,52.54307666666667
1803,2015-11-23,2.0.DHA,105.84890602916668,68.29357666666667
1804,2015-11-23,2.0.DHS,106.36727445083335,68.36165999999999
1805,2015-11-23,2.0A,127.4423006383333,71.06057666666666
1806,2015-11-24,2.0.DHA,107.14220353208333,68.26649333333334
1807,2015-11-24,2.0.DHS,107.74522612416666,68.33457666666666
1808,2015-11-24,2.0A,129.0219098479167,71.03349333333334
1809,2015-11-25,2.0.DHA,96.66014498708334,59.33691000000001
1810,2015-11-25,2.0.DHS,97.26553153208333,59.40499333333333
1811,2015-11-25,2.0A,118.39702226749999,62.10390999999999
1812,2015-11-26,2.0.DHA,95.6420966745833,58.426909999999985
1813,2015-11-26,2.0.DHS,96.23706953791664,58.494993333333326
1814,2015-11-26,2.0A,117.30905091000001,61.19391000000001
1815,2015-11-27,2.0.DHA,101.18670829249999,62.99774333333335
